,Unnamed: 0,original,pre_processed_text,time_parsed,sentiments,predictions
2093,2093,"Google is the worst at keeping secrets ... oh, btw Google harvest ALL of our information, actions, communication, etc. ... awesome","google is the worst at keeping secret . oh, by the way google harvest all of our information, actions, communication, etc. . awesome",1683780905.617017,Negative,miscellaneous
2094,2094,hot ones episode coming in hot soon 👀,hot one episode coming in hot soon,1683780905.618771,Positive,others
2095,2095,2:27 almost had a first drop test there but smooth catch,almost had a first drop test there but smooth catch,1683780905.620548,Neutral,miscellaneous
2096,2096,Just wish it had the headphone jack,just wish it had the headphone jack,1683780905.622283,Neutral,miscellaneous
2097,2097,"wait, the phone is blue !","wait, the phone is blue !",1683780905.624027,Neutral,miscellaneous
2098,2098,Bezels though 😢,level though,1683780905.625795,Neutral,others
2099,2099,You're on Hot Ones 🔥🔥🔥,you are on hot one,1683780905.627571,Positive,miscellaneous
2100,2100,"Wait, did I spot a future Hot Ones cameo? 8:28","wait, did i spot a future hot one cameo",1683780905.62933,Neutral,miscellaneous
2101,2101,8:28 hey wait a second...,hey wait a second.,1683780905.631074,Neutral,miscellaneous
2102,2102,"That camera is a beast.. maybe 4th time in a row, winning the best camera in 2023?😊","that camera is a beast. maybe 4th time in a row, winning the best camera in 2023",1683780905.632847,Positive,miscellaneous
2103,2103,The Hot Ones Return?????,the hot one return,1683780906.064174,Positive,miscellaneous
2104,2104,"You know your videos are so good that people are watching it without even being interested in the product your reviewing, watching mkb for years interested in 1% of the products reviewed","you know your video are so good that people are watching it without even being interested in the product your reviewing, watching mlb for year interested in 1% of the product reviewed",1683780906.065954,Positive,miscellaneous
2105,2105,"When the pics started showing up, I really was expecting to see Mac there and then remembered that we don't have him now. Wow, I miss Mac without even realising.","when the pic started showing up, i really wa expecting to see mac there and then remembered that we do not have him now. wow, i miss mac without even realising.",1683780906.067696,Negative,miscellaneous
2106,2106,nah apple is the worst at keeping secret. we already know everything about iphone 15,nah apple is the worst at keeping secret. we already know everything about iphone 15,1683780906.069453,Negative,miscellaneous
2107,2107,Eagerly waiting for the Hot ones episode.,eagerly waiting for the hot one episode.,1683780906.071193,Positive,miscellaneous
2108,2108,waiting for sony xperia 🤣,waiting for sony xperia,1683780906.073046,Neutral,miscellaneous
2109,2109,The S23 maybe still better tho!,the s23 maybe still better though!,1683780906.074802,Positive,miscellaneous
2110,2110,"Use me as a ""Was here before 1M views"" button. 👊",use me a a wa here before 1m view button.,1683780906.076581,Neutral,miscellaneous
2111,2111,another mediocre device by google,another mediocre device by google,1683780906.078331,Negative,miscellaneous
2112,2112,I thought about getting the 7 pro despite the many hardware flaws. But the prices goes up again and I read a lot of bad stuff about battery life.,i thought about getting the 7 pro despite the many hardware flaws. but the price go up again and i read a lot of bad stuff about battery life.,1683780906.080076,Negative,miscellaneous
2113,2113,8:28..... Hot ones Episode coming?,. hot one episode coming,1683780906.081847,Neutral,others
2114,2114,IMO this phone makes no sense... just pay the extra $100 for the Pixel 7? It's only 20% cheaper and you make quite a few compromises,i am going to this phone make no sense. just pay the extra $100 for the pixel 7 it is only 20% cheaper and you make quite a few compromise,1683780906.083586,Negative,miscellaneous
2115,2115,"man, what in the hell is that hellish calendar schedule?? im stressing out just looking that frame.","man, what in the hell is that cellist calendar schedule i am stressing out just looking that frame.",1683780906.085358,Negative,miscellaneous
2116,2116,The 3 hr screen on time battery life is terrible. It's Z Flip 3 esque. How does that last you an entire day?,the 3 hr screen on time battery life is terrible. it is z flip 3 esque. how doe that last you an entire day,1683780906.087102,Negative,miscellaneous
2117,2117,where can i find the wallpaper?,where can i find the wallpaper,1683780906.088862,Neutral,miscellaneous
2118,2118,Ty for this great Video 🎉,ty for this great video,1683780906.09062,Positive,others
2119,2119,500 for an a series phone…. I don’t like this constant price creep. The a series is rapidly approaching the fully fledged phones and losing their “budget friendly” appeal.,500 for an a series phone . i don t like this constant price creep. the a series is rapidly approaching the fully fledged phone and losing their budget friendly appeal.,1683780906.092358,Negative,miscellaneous
2120,2120,When are you guys With Aron gonna review the POCO F5. Do you guys have problems with legalities or whatever reason you're not able to?,when are you guy with aren going to review the poco f5. do you guy have problem with locality or whatever reason you are not able to,1683780906.094116,Negative,miscellaneous
2121,2121,It is between this and the A54 for me this summer,it is between this and the a54 for me this summer,1683780906.095869,Neutral,miscellaneous
2122,2122,The Pixel 7a picture face Looks a little Like Linus ltt,the pixel 7a picture face look a little like link lt,1683780906.097623,Neutral,miscellaneous
2123,2123,True,true,1683780906.403736,Neutral,others
2124,2124,"*you're reviewing (contraction of ""YOU aRE"")
your = possessive",*you are reviewing (contraction of you are ) your possessive,1684385706.408185,Neutral,miscellaneous
2125,2125, @alvallac21  Hey man I speak 3 languages and English is not my primary but thanks for the lesson I’ll try to incorporate it next time❤️,lvallac21 hey man i speak 3 language and english is not my primary but thanks for the lesson i ll try to incorporate it next time,1684385706.410365,Positive,miscellaneous
2126,2126,"I kinda regret buying my Pixel 6a for $449, planning to trade-in for Pixel 8.","i kind of regret buying my pixel 6a for $449, planning to trade in for pixel 8.",1683780906.697782,Negative,miscellaneous
2127,2127,"I traded in my pixel 4a for the pixel 7 and Google credited me $190 for it(sat for a year in a drawer) last year they offered me 120$....kinda odd. 
So I only paid about 300 for the pixel 7. 
I also had 13 mini I sold for 300 to a family member so that paid the pixel off. Lol new phone, no financial effect.","i traded in my pixel 4a for the pixel 7 and google credited me $190 for it(sat for a year in a drawer) last year they offered me 120$.kind of odd. so i only paid about 300 for the pixel 7. i also had 13 mini i sold for 300 to a family member so that paid the pixel off. lol new phone, no financial effect.",1683780907.090701,Positive,miscellaneous
2128,2128,"still no head phone jack, so no thanks","still no head phone jack, so no thanks",1683780907.092479,Negative,others
2129,2129,Cool!,cool!,1683780907.094228,Positive,others
2130,2130,"huge bezels, slow cpu, plastic back, small display, slow wireless charging, just 1080p","huge levels, slow cpu, plastic back, small display, slow wireless charging, just 1080p",1683780907.09597,Neutral,others
2131,2131,Did we get an easter egg of marq in hot ones newest season?!?!,did we get an easter egg of mark in hot one newest season ! !,1683780907.097735,Positive,miscellaneous
2132,2132,Bruah...Who Buy This Boring phone 🥴,brush.who buy this boring phone,1683780907.099489,Negative,interrogative
2133,2133,"Plastic back? That's good! Plastic absorbs damage rather than passing the shock on to weaker parts like metals, nor does it shatter like glass. Plastic is a step up!","plastic back that is good! plastic absorbs damage rather than passing the shock on to weaker part like metals, nor doe it shatter like glass. plastic is a step up!",1683780907.10125,Positive,miscellaneous
2134,2134,"""Google's is the worst company on earth at keeping things a secret""

Tesla: sweating 👀",google's is the worst company on earth at keeping thing a secret tesla: sweating,1683780907.103007,Negative,miscellaneous
2135,2135,To expensive better phones out there,to expensive better phone out there,1683780907.10477,Neutral,miscellaneous
2136,2136,"who tf in their right mind wpuldd buy this over Pixel 7, seriously good buy at 400 max. Why launch scam just lower the 7 price","who tf in their right mind would buy this over pixel 7, seriously good buy at 400 max. why launch scam just lower the 7 price",1683780907.106515,Negative,miscellaneous
2137,2137,ITS CRAZY CAUSE I BET THIS IS THE SAME PIXEL JUST UNLOCKED FEATURES,it crazy because i bet this is the same pixel just unlocked feature,1683780907.108255,Neutral,miscellaneous
2138,2138,"Every year with pixels I am like let's get one and then I am like nah Samsung is better. There are very few things that Pixel does better than Samsung but Samsung does a ton of things better tbh. But for me, pixels will always be a phone that I want but I don't want at the same time.","every year with pixel i am like let u get one and then i am like nah samsung is better. there are very few thing that pixel doe better than samsung but samsung doe a ton of thing better to be honest. but for me, pixel will always be a phone that i want but i do not want at the same time.",1683780907.110017,Neutral,miscellaneous
2139,2139,Watch from pakistan 🇵🇰 ❤,watch from pakistan,1683780907.111777,Neutral,miscellaneous
2140,2140,It will be $350 to $400 on black friday.,it will be $350 to $400 on black friday.,1683780907.113539,Neutral,miscellaneous
2141,2141,I got a 7 pro n 7a looks so 2019,i got a 7 pro n 7a look so 2019,1683780907.115283,Neutral,miscellaneous
